Image Name,Views,Views Per Day,Category,Brightness,Contrast,Text Presence,Face Count,Dominant Color,Object Count
LLlsg8g63oQ.jpg,130485424,184562.13,Music,84.76669560185185,53.091618778928414,1,2,"(44, 42, 55)",1
NjIEhuRG0Ks.jpg,129819764,60777.04,Music,113.16352430555555,81.42289113494874,1,1,"(0, 0, 0)",2
WzEPhbJgF7I.jpg,124093047,1170689.12,Music,47.07094907407407,41.45803574462932,1,0,"(64, 64, 64)",0
T3D7dlXry7s.jpg,120939104,326862.44,Music,109.18228009259259,83.51339867209416,1,0,"(0, 0, 0)",6
387HKyEL3fc.jpg,121016431,1174916.81,Music,73.35922453703704,61.49121462656685,1,2,"(55, 47, 68)",4
W8x6Dwyj0-A.jpg,120927876,2949460.39,Music,70.21310185185185,69.77984670793006,1,0,"(0, 0, 0)",1
KDorKy-13ak.jpg,114939468,2168669.21,Music,31.706649305555555,50.759531852079675,1,0,"(0, 0, 0)",4
AY3Yea6hBbI.jpg,110413881,783077.17,Music,100.04409722222222,74.56631144907314,1,0,"(0, 0, 0)",2
GWNrPJyRTcA.jpg,110258418,693449.17,Music,71.37579861111111,75.5481891983165,1,1,"(0, 0, 0)",2
I0fgkcTbBoI.jpg,106356356,282112.35,Music,35.52129050925926,48.367200160272304,1,0,"(0, 0, 0)",3
dgUHE8wWhiE.jpg,94427655,597643.39,Music,52.09966435185185,48.56831514473661,1,1,"(64, 64, 64)",2
NW6Dgax2d6I.jpg,92257184,658979.89,Music,36.01806712962963,46.429049415181275,1,0,"(0, 0, 0)",2
